Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 79042,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     38.9,     40.0,     38.9,     23.9,     23.9,     17.2,     15.6,     20.6,     28.3,     33.3,     35.0,     38.9,     40.0,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1968     ,     14.2,         ,         ,     10.8,      7.1,      5.6,      4.1,      4.7,      5.6,      8.4,      9.2,     11.4,         ,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1969     ,     14.3,     15.5,     12.5,      9.4,      6.8,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
#
Monthly summary for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Statistic description,January,February,March,April,May,June,July,August,September,October,November,December,Annual,#
dx, 79042,Highest monthly temperature in degrees C                                                                                                                                                                ,Insufficient data available for statistics production                 ,#
dx, 79042,Lowest monthly temperature in degrees C                                                                                                                                                                 ,Insufficient data available for statistics production                 ,#
dx, 79042,Mean daily maximum temperature in degrees C calculated using available data between 1903 and 1969                                                                                                       ,Average                            ,     28.5,     28.0,     25.1,     19.8,     15.7,     12.6,     12.0,     13.5,     16.6,     19.6,     23.1,     26.4,     20.1,#
dx, 79042,Mean daily maximum temperature in degrees C calculated using available data between 1903 and 1969                                                                                                       ,Highest                            ,     33.6,     32.6,     29.9,     24.5,     18.9,     15.4,     13.7,     17.6,     18.9,     25.8,     28.4,     30.2,     21.9,#
dx, 79042,Mean daily maximum temperature in degrees C calculated using available data between 1903 and 1969                                                                                                       ,Lowest                             ,     24.2,     23.4,     21.3,     16.4,     13.5,     10.8,     10.6,     11.6,     13.2,     15.0,     20.1,     22.5,     18.6,#
dx, 79042,Mean daily minimum temperature in degrees C calculated using available data between 1903 and 1969                                                                                                       ,Average                            ,     12.8,     13.1,     11.5,      9.0,      6.9,      4.9,      4.2,      4.9,      6.2,      7.8,      9.7,     11.4,      8.5,#
dx, 79042,Mean daily minimum temperature in degrees C calculated using available data between 1903 and 1969                                                                                                       ,Highest                            ,     18.0,     16.0,     14.8,     10.9,      9.4,      7.1,      8.7,      9.3,      9.8,     10.2,     11.9,     14.0,      9.8,#
dx, 79042,Mean daily minimum temperature in degrees C calculated using available data between 1903 and 1969                                                                                                       ,Lowest                             ,      8.9,      8.5,      5.9,      6.6,      4.3,      3.0,     -1.5,      2.7,      0.2,      5.7,      6.8,      8.4,      6.9,#
